DATE,YEAR,MONTH,DAY,HOURS,MINS,MSAveryC01,MSUrisC01,MSAveryC02,MSButlerC01,MSKentC01,MSLehmanC01,MSNWCBC02,MSSociC01
2014-10-06T15:30:00,2014,10,6,15,30,2,62,35,115,19,49,34,2
2014-10-06T15:45:00,2014,10,6,15,45,0,73,34,153,19,37,43,9
2014-10-06T16:00:00,2014,10,6,16,0,0,142,28,164,23,66,55,6
2014-10-06T16:15:00,2014,10,6,16,15,0,102,43,197,35,122,76,7
2014-10-06T16:30:00,2014,10,6,16,30,1,58,37,136,18,44,50,1
2014-10-06T16:45:00,2014,10,6,16,45,0,52,25,117,11,41,28,4
2014-10-06T17:00:00,2014,10,6,17,0,2,68,26,124,17,44,26,5
2014-10-06T17:15:00,2014,10,6,17,15,0,52,26,109,17,36,31,3
2014-10-06T17:30:00,2014,10,6,17,30,0,63,46,116,13,36,36,12
2014-10-06T17:45:00,2014,10,6,17,45,0,154,28,197,18,49,50,4
2014-10-06T18:00:00,2014,10,6,18,0,1,82,27,145,10,47,28,9
2014-10-06T18:15:00,2014,10,6,18,15,0,52,29,141,20,76,29,6
2014-10-06T18:30:00,2014,10,6,18,30,2,63,17,128,8,35,21,5
2014-10-06T18:45:00,2014,10,6,18,45,0,42,18,102,9,19,29,7
2014-10-06T19:00:00,2014,10,6,19,0,0,54,21,126,14,24,45,6
2014-10-06T19:15:00,2014,10,6,19,15,0,55,17,136,8,30,33,0
2014-10-06T19:30:00,2014,10,6,19,30,0,55,13,125,11,34,22,7
2014-10-06T19:45:00,2014,10,6,19,45,0,59,15,180,5,45,30,5
2014-10-06T20:00:00,2014,10,6,20,0,0,48,22,116,8,59,26,2
2014-10-06T20:15:00,2014,10,6,20,15,0,54,14,164,11,101,30,2
2014-10-06T20:30:00,2014,10,6,20,30,1,45,7,147,3,45,23,0
2014-10-06T20:45:00,2014,10,6,20,45,0,40,6,126,7,26,23,0
2014-10-06T21:00:00,2014,10,6,21,0,0,46,12,130,8,40,19,0
2014-10-06T21:15:00,2014,10,6,21,15,0,38,14,151,4,23,17,0
2014-10-06T21:30:00,2014,10,6,21,30,0,34,11,149,6,22,15,0
2014-10-06T21:45:00,2014,10,6,21,45,0,19,8,105,7,17,13,0
2014-10-06T22:00:00,2014,10,6,22,0,0,26,7,103,2,20,8,0
2014-10-06T22:15:00,2014,10,6,22,15,0,23,4,110,4,14,10,0
2014-10-06T22:30:00,2014,10,6,22,30,1,9,1,96,2,16,18,0
2014-10-06T22:45:00,2014,10,6,22,45,0,31,3,74,3,9,3,0
2014-10-06T23:00:00,2014,10,6,23,0,0,9,1,79,4,10,7,0
2014-10-06T23:15:00,2014,10,6,23,15,1,11,0,81,0,5,8,0
2014-10-06T23:30:00,2014,10,6,23,30,0,7,0,59,0,5,3,0
2014-10-06T23:45:00,2014,10,6,23,45,0,5,0,53,0,1,5,0
2014-10-07T00:00:00,2014,10,7,0,0,0,4,0,66,0,2,6,0
2014-10-07T00:15:00,2014,10,7,0,15,0,0,0,53,0,0,7,0
2014-10-07T00:30:00,2014,10,7,0,30,0,0,0,44,0,0,5,0
2014-10-07T00:45:00,2014,10,7,0,45,0,0,0,30,0,0,3,0
2014-10-07T01:00:00,2014,10,7,1,0,0,0,0,23,0,0,2,0
2014-10-07T01:15:00,2014,10,7,1,15,0,0,0,27,0,0,1,0
2014-10-07T01:30:00,2014,10,7,1,30,0,0,0,15,0,0,3,0
2014-10-07T01:45:00,2014,10,7,1,45,0,0,0,17,0,0,0,0
2014-10-07T02:00:00,2014,10,7,2,0,0,0,0,24,0,0,1,0
2014-10-07T02:15:00,2014,10,7,2,15,0,0,0,16,0,0,1,0
2014-10-07T02:30:00,2014,10,7,2,30,0,0,0,10,0,0,0,0
2014-10-07T02:45:00,2014,10,7,2,45,0,0,0,8,0,0,0,0
2014-10-07T03:00:00,2014,10,7,3,0,0,0,0,16,0,0,1,0
2014-10-07T03:15:00,2014,10,7,3,15,0,0,0,8,0,0,0,0
2014-10-07T03:30:00,2014,10,7,3,30,0,0,0,5,0,0,0,0
2014-10-07T03:45:00,2014,10,7,3,45,0,0,0,8,0,0,0,0
2014-10-07T04:00:00,2014,10,7,4,0,0,0,0,3,0,0,0,0
2014-10-07T04:15:00,2014,10,7,4,15,0,0,0,4,0,0,0,0
2014-10-07T04:30:00,2014,10,7,4,30,0,0,0,3,0,0,0,0
2014-10-07T04:45:00,2014,10,7,4,45,0,0,0,2,0,0,0,0
2014-10-07T05:00:00,2014,10,7,5,0,0,0,0,1,0,0,0,0
2014-10-07T05:15:00,2014,10,7,5,15,0,0,0,2,0,0,0,0
2014-10-07T05:30:00,2014,10,7,5,30,0,0,0,4,0,0,0,0
2014-10-07T05:45:00,2014,10,7,5,45,0,0,0,10,0,0,0,0
2014-10-07T06:00:00,2014,10,7,6,0,0,0,0,11,0,0,0,0
2014-10-07T06:15:00,2014,10,7,6,15,0,0,0,5,0,0,0,0
2014-10-07T06:30:00,2014,10,7,6,30,0,0,0,8,0,0,0,0
2014-10-07T06:45:00,2014,10,7,6,45,0,0,0,9,0,0,0,0
2014-10-07T07:00:00,2014,10,7,7,0,0,0,0,6,0,0,0,0
2014-10-07T07:15:00,2014,10,7,7,15,0,0,0,8,0,0,0,0
2014-10-07T07:30:00,2014,10,7,7,30,0,0,0,17,0,0,0,0
2014-10-07T07:45:00,2014,10,7,7,45,0,0,0,10,0,0,0,0
2014-10-07T08:00:00,2014,10,7,8,0,0,0,0,44,0,0,0,0
2014-10-07T08:15:00,2014,10,7,8,15,0,21,0,52,0,0,0,0
2014-10-07T08:30:00,2014,10,7,8,30,0,16,1,59,0,0,0,0
2014-10-07T08:45:00,2014,10,7,8,45,0,16,1,70,0,0,0,0
2014-10-07T09:00:00,2014,10,7,9,0,0,22,8,94,5,5,12,0
2014-10-07T09:15:00,2014,10,7,9,15,1,31,19,98,9,50,28,0
2014-10-07T09:30:00,2014,10,7,9,30,0,27,16,76,10,24,30,0
2014-10-07T09:45:00,2014,10,7,9,45,2,22,19,83,10,28,26,0
2014-10-07T10:00:00,2014,10,7,10,0,1,30,32,125,10,31,52,0
2014-10-07T10:15:00,2014,10,7,10,15,0,37,25,186,13,68,26,7
2014-10-07T10:30:00,2014,10,7,10,30,0,31,12,100,10,32,22,3
2014-10-07T10:45:00,2014,10,7,10,45,0,95,18,92,9,58,24,3
2014-10-07T11:00:00,2014,10,7,11,0,0,60,23,122,18,88,25,7
2014-10-07T11:15:00,2014,10,7,11,15,0,48,21,99,22,67,22,13
2014-10-07T11:30:00,2014,10,7,11,30,3,50,25,107,16,34,33,8
2014-10-07T11:45:00,2014,10,7,11,45,1,53,24,155,18,47,45,2
2014-10-07T12:00:00,2014,10,7,12,0,1,54,35,123,9,30,35,4
2014-10-07T12:15:00,2014,10,7,12,15,0,86,41,128,20,33,29,10
2014-10-07T12:30:00,2014,10,7,12,30,1,109,26,132,27,54,34,14
2014-10-07T12:45:00,2014,10,7,12,45,1,117,36,132,16,49,41,11
2014-10-07T13:00:00,2014,10,7,13,0,1,104,26,198,33,59,60,17
2014-10-07T13:15:00,2014,10,7,13,15,1,131,49,193,25,73,62,16
2014-10-07T13:30:00,2014,10,7,13,30,0,105,22,152,15,49,28,26
2014-10-07T13:45:00,2014,10,7,13,45,1,97,40,147,12,80,48,11
2014-10-07T14:00:00,2014,10,7,14,0,0,98,34,165,23,57,42,15
2014-10-07T14:15:00,2014,10,7,14,15,0,124,37,170,31,97,44,8
2014-10-07T14:30:00,2014,10,7,14,30,2,77,37,183,18,63,63,7
2014-10-07T14:45:00,2014,10,7,14,45,1,87,45,183,25,70,58,9
2014-10-07T15:00:00,2014,10,7,15,0,0,71,35,140,10,60,41,11
2014-10-07T15:15:00,2014,10,7,15,15,0,82,28,162,18,41,40,15
2014-10-07T15:30:00,2014,10,7,15,30,0,79,29,142,18,44,33,11
2014-10-07T15:45:00,2014,10,7,15,45,0,79,18,122,18,40,55,13
2014-10-07T16:00:00,2014,10,7,16,0,2,127,40,197,29,56,53,22
2014-10-07T16:15:00,2014,10,7,16,15,0,127,39,225,38,131,65,13
2014-10-07T16:30:00,2014,10,7,16,30,2,86,24,145,24,52,29,7
2014-10-07T16:45:00,2014,10,7,16,45,1,66,40,113,20,50,33,7
2014-10-07T17:00:00,2014,10,7,17,0,1,65,21,122,12,40,31,10
2014-10-07T17:15:00,2014,10,7,17,15,1,85,23,109,11,52,29,4
2014-10-07T17:30:00,2014,10,7,17,30,1,90,21,131,9,37,46,4
2014-10-07T17:45:00,2014,10,7,17,45,0,100,21,162,15,63,44,6
2014-10-07T18:00:00,2014,10,7,18,0,0,72,19,146,14,47,34,6
2014-10-07T18:15:00,2014,10,7,18,15,0,55,20,174,15,60,36,11
2014-10-07T18:30:00,2014,10,7,18,30,0,56,21,116,8,24,26,8
2014-10-07T18:45:00,2014,10,7,18,45,0,47,14,103,9,18,34,6
2014-10-07T19:00:00,2014,10,7,19,0,1,51,15,134,6,31,42,2
2014-10-07T19:15:00,2014,10,7,19,15,0,65,12,152,7,22,24,6
2014-10-07T19:30:00,2014,10,7,19,30,0,46,10,145,16,30,19,7
2014-10-07T19:45:00,2014,10,7,19,45,1,52,22,153,16,29,37,3
2014-10-07T20:00:00,2014,10,7,20,0,0,39,10,142,6,32,18,3
2014-10-07T20:15:00,2014,10,7,20,15,0,37,14,174,14,52,20,3
2014-10-07T20:30:00,2014,10,7,20,30,0,34,9,149,13,21,28,1
2014-10-07T20:45:00,2014,10,7,20,45,0,36,14,119,7,32,16,1
2014-10-07T21:00:00,2014,10,7,21,0,0,47,21,118,7,26,21,1
2014-10-07T21:15:00,2014,10,7,21,15,0,38,7,127,2,22,26,0
2014-10-07T21:30:00,2014,10,7,21,30,0,24,4,130,4,24,15,0
2014-10-07T21:45:00,2014,10,7,21,45,0,26,9,102,6,12,16,0
2014-10-07T22:00:00,2014,10,7,22,0,1,15,3,76,1,8,13,0
2014-10-07T22:15:00,2014,10,7,22,15,0,26,3,117,4,11,16,0
2014-10-07T22:30:00,2014,10,7,22,30,0,26,4,95,3,7,11,0
2014-10-07T22:45:00,2014,10,7,22,45,0,15,0,91,0,12,4,0
2014-10-07T23:00:00,2014,10,7,23,0,0,11,0,105,0,4,4,0
2014-10-07T23:15:00,2014,10,7,23,15,1,9,0,54,0,2,9,0
2014-10-07T23:30:00,2014,10,7,23,30,0,7,0,52,0,1,9,0
2014-10-07T23:45:00,2014,10,7,23,45,0,4,0,52,0,4,6,0
2014-10-08T00:00:00,2014,10,8,0,0,0,6,0,49,0,0,3,0
2014-10-08T00:15:00,2014,10,8,0,15,0,0,0,56,0,0,9,0
2014-10-08T00:30:00,2014,10,8,0,30,0,0,0,54,0,0,1,0
2014-10-08T00:45:00,2014,10,8,0,45,0,0,0,27,0,0,6,0
2014-10-08T01:00:00,2014,10,8,1,0,0,0,0,23,0,0,3,0
2014-10-08T01:15:00,2014,10,8,1,15,0,0,0,37,0,0,4,0
2014-10-08T01:30:00,2014,10,8,1,30,0,0,0,22,0,0,2,0
2014-10-08T01:45:00,2014,10,8,1,45,0,0,0,13,0,0,0,0
2014-10-08T02:00:00,2014,10,8,2,0,0,0,0,4,0,0,0,0
2014-10-08T02:15:00,2014,10,8,2,15,0,0,0,3,0,0,0,0
2014-10-08T02:30:00,2014,10,8,2,30,0,0,0,10,0,0,0,0
2014-10-08T02:45:00,2014,10,8,2,45,0,0,0,12,0,0,1,0
2014-10-08T03:00:00,2014,10,8,3,0,0,0,0,7,0,0,1,0
2014-10-08T03:15:00,2014,10,8,3,15,0,0,0,9,0,0,1,0
2014-10-08T03:30:00,2014,10,8,3,30,0,0,0,5,0,0,0,0
2014-10-08T03:45:00,2014,10,8,3,45,0,0,0,5,0,0,0,0
2014-10-08T04:00:00,2014,10,8,4,0,0,0,0,2,0,0,0,0
2014-10-08T04:15:00,2014,10,8,4,15,0,0,0,8,0,0,0,0
2014-10-08T04:30:00,2014,10,8,4,30,0,0,0,4,0,0,0,0
2014-10-08T04:45:00,2014,10,8,4,45,0,0,0,4,0,0,0,0
2014-10-08T05:00:00,2014,10,8,5,0,0,0,0,2,0,0,1,0
2014-10-08T05:15:00,2014,10,8,5,15,0,0,0,4,0,0,0,0
2014-10-08T05:30:00,2014,10,8,5,30,0,0,0,4,0,0,0,0
2014-10-08T05:45:00,2014,10,8,5,45,0,0,0,5,0,0,0,0
2014-10-08T06:00:00,2014,10,8,6,0,0,0,0,7,0,0,0,0
2014-10-08T06:15:00,2014,10,8,6,15,0,0,0,3,0,0,0,0
2014-10-08T06:30:00,2014,10,8,6,30,0,0,0,6,0,0,0,0
2014-10-08T06:45:00,2014,10,8,6,45,0,0,0,5,0,0,0,0
2014-10-08T07:00:00,2014,10,8,7,0,0,0,0,11,0,0,0,0
2014-10-08T07:15:00,2014,10,8,7,15,0,0,0,13,0,0,0,0
2014-10-08T07:30:00,2014,10,8,7,30,0,0,0,14,0,0,0,0
2014-10-08T07:45:00,2014,10,8,7,45,0,0,0,18,0,0,0,0
2014-10-08T08:00:00,2014,10,8,8,0,0,0,0,26,0,0,0,0
2014-10-08T08:15:00,2014,10,8,8,15,0,24,0,52,0,0,0,0
2014-10-08T08:30:00,2014,10,8,8,30,0,14,0,55,0,0,0,0
2014-10-08T08:45:00,2014,10,8,8,45,0,26,0,57,0,0,0,0
2014-10-08T09:00:00,2014,10,8,9,0,0,25,8,111,3,7,9,0
2014-10-08T09:15:00,2014,10,8,9,15,1,19,16,93,13,27,35,0
2014-10-08T09:30:00,2014,10,8,9,30,0,25,13,83,8,26,23,0
2014-10-08T09:45:00,2014,10,8,9,45,1,29,17,98,4,12,18,0
2014-10-08T10:00:00,2014,10,8,10,0,0,26,21,114,11,23,56,0
2014-10-08T10:15:00,2014,10,8,10,15,0,38,21,127,25,32,32,5
2014-10-08T10:30:00,2014,10,8,10,30,1,49,13,89,10,31,31,6
2014-10-08T10:45:00,2014,10,8,10,45,0,133,25,113,7,37,29,7
2014-10-08T11:00:00,2014,10,8,11,0,0,69,20,118,8,82,28,9
2014-10-08T11:15:00,2014,10,8,11,15,1,48,20,130,9,54,23,15
2014-10-08T11:30:00,2014,10,8,11,30,0,48,17,112,17,24,35,14
2014-10-08T11:45:00,2014,10,8,11,45,1,41,23,180,22,35,44,10
2014-10-08T12:00:00,2014,10,8,12,0,0,56,18,110,24,33,26,19
2014-10-08T12:15:00,2014,10,8,12,15,0,55,26,102,17,29,30,19
2014-10-08T12:30:00,2014,10,8,12,30,0,118,28,106,10,21,35,21
2014-10-08T12:45:00,2014,10,8,12,45,2,98,29,134,9,45,27,7
2014-10-08T13:00:00,2014,10,8,13,0,2,94,26,138,14,51,43,9
2014-10-08T13:15:00,2014,10,8,13,15,1,92,39,197,17,93,51,16
2014-10-08T13:30:00,2014,10,8,13,30,1,94,31,165,14,60,38,11
2014-10-08T13:45:00,2014,10,8,13,45,1,96,29,152,21,79,41,14
2014-10-08T14:00:00,2014,10,8,14,0,0,104,38,156,12,69,53,29
2014-10-08T14:15:00,2014,10,8,14,15,2,121,38,154,22,54,40,16
2014-10-08T14:30:00,2014,10,8,14,30,0,85,29,182,35,64,66,19
2014-10-08T14:45:00,2014,10,8,14,45,0,76,28,190,24,62,50,17
2014-10-08T15:00:00,2014,10,8,15,0,1,64,38,131,6,42,34,10
2014-10-08T15:15:00,2014,10,8,15,15,1,60,27,138,18,59,31,19
2014-10-08T15:30:00,2014,10,8,15,30,0,55,25,107,13,45,25,7
2014-10-08T15:45:00,2014,10,8,15,45,0,66,25,104,13,47,41,15
2014-10-08T16:00:00,2014,10,8,16,0,0,181,33,146,13,66,33,20
2014-10-08T16:15:00,2014,10,8,16,15,0,115,46,195,31,117,68,19
2014-10-08T16:30:00,2014,10,8,16,30,0,88,31,131,15,73,44,8
2014-10-08T16:45:00,2014,10,8,16,45,0,57,22,97,9,40,21,15
2014-10-08T17:00:00,2014,10,8,17,0,2,58,23,104,14,41,32,6
2014-10-08T17:15:00,2014,10,8,17,15,0,83,21,105,9,46,35,9
2014-10-08T17:30:00,2014,10,8,17,30,0,65,15,103,13,53,33,12
2014-10-08T17:45:00,2014,10,8,17,45,0,133,34,148,26,43,44,9
2014-10-08T18:00:00,2014,10,8,18,0,0,81,20,118,13,43,35,11
2014-10-08T18:15:00,2014,10,8,18,15,0,61,28,144,20,59,28,11
2014-10-08T18:30:00,2014,10,8,18,30,1,59,15,88,11,31,15,2
2014-10-08T18:45:00,2014,10,8,18,45,0,54,6,96,8,28,28,1
2014-10-08T19:00:00,2014,10,8,19,0,0,46,12,110,7,26,19,6
2014-10-08T19:15:00,2014,10,8,19,15,0,48,17,114,10,22,33,5
2014-10-08T19:30:00,2014,10,8,19,30,0,60,17,106,20,29,18,4
2014-10-08T19:45:00,2014,10,8,19,45,0,60,21,158,9,33,33,5
2014-10-08T20:00:00,2014,10,8,20,0,0,63,10,138,6,28,38,7
2014-10-08T20:15:00,2014,10,8,20,15,0,61,16,140,8,31,29,5
2014-10-08T20:30:00,2014,10,8,20,30,0,36,8,120,13,32,12,2
2014-10-08T20:45:00,2014,10,8,20,45,0,44,20,129,8,19,14,3
2014-10-08T21:00:00,2014,10,8,21,0,0,29,7,96,11,26,17,1
2014-10-08T21:15:00,2014,10,8,21,15,0,34,9,123,10,29,13,0
2014-10-08T21:30:00,2014,10,8,21,30,0,24,5,115,3,31,13,0
2014-10-08T21:45:00,2014,10,8,21,45,0,18,11,106,7,18,11,0
2014-10-08T22:00:00,2014,10,8,22,0,0,22,6,97,5,17,15,0
2014-10-08T22:15:00,2014,10,8,22,15,0,24,10,86,3,10,13,0
2014-10-08T22:30:00,2014,10,8,22,30,0,17,2,75,3,13,9,0
2014-10-08T22:45:00,2014,10,8,22,45,0,13,0,80,2,7,7,0
2014-10-08T23:00:00,2014,10,8,23,0,0,12,0,81,1,6,4,0
2014-10-08T23:15:00,2014,10,8,23,15,0,11,0,73,0,7,8,0
2014-10-08T23:30:00,2014,10,8,23,30,0,7,0,44,0,2,9,0
2014-10-08T23:45:00,2014,10,8,23,45,0,7,0,56,0,3,4,0
2014-10-09T00:00:00,2014,10,9,0,0,0,3,0,45,0,0,5,0
2014-10-09T00:15:00,2014,10,9,0,15,0,0,0,53,0,0,3,0
2014-10-09T00:30:00,2014,10,9,0,30,0,0,0,55,0,0,1,0
2014-10-09T00:45:00,2014,10,9,0,45,0,0,0,29,0,0,4,0
2014-10-09T01:00:00,2014,10,9,1,0,0,0,0,22,0,0,1,0
2014-10-09T01:15:00,2014,10,9,1,15,0,0,0,46,0,0,4,0
2014-10-09T01:30:00,2014,10,9,1,30,0,0,0,27,0,0,1,0
2014-10-09T01:45:00,2014,10,9,1,45,0,0,0,19,0,0,1,0
2014-10-09T02:00:00,2014,10,9,2,0,0,0,0,10,0,0,2,0
2014-10-09T02:15:00,2014,10,9,2,15,0,0,0,8,0,0,1,0
2014-10-09T02:30:00,2014,10,9,2,30,0,0,0,5,0,0,1,0
2014-10-09T02:45:00,2014,10,9,2,45,0,0,0,7,0,0,0,0
2014-10-09T03:00:00,2014,10,9,3,0,0,0,0,5,0,0,0,0
2014-10-09T03:15:00,2014,10,9,3,15,0,0,0,12,0,0,0,0
2014-10-09T03:30:00,2014,10,9,3,30,0,0,0,5,0,0,0,0
2014-10-09T03:45:00,2014,10,9,3,45,0,0,0,5,0,0,0,0
2014-10-09T04:00:00,2014,10,9,4,0,0,0,0,2,0,0,0,0
2014-10-09T04:15:00,2014,10,9,4,15,0,0,0,3,0,0,0,0
2014-10-09T04:30:00,2014,10,9,4,30,0,0,0,3,0,0,0,0
2014-10-09T04:45:00,2014,10,9,4,45,0,0,0,3,0,0,0,0
2014-10-09T05:00:00,2014,10,9,5,0,0,0,0,4,0,0,0,0
2014-10-09T05:15:00,2014,10,9,5,15,0,0,0,3,0,0,0,0
2014-10-09T05:30:00,2014,10,9,5,30,0,0,0,2,0,0,0,0
2014-10-09T05:45:00,2014,10,9,5,45,0,0,0,6,0,0,0,0
2014-10-09T06:00:00,2014,10,9,6,0,0,0,0,9,0,0,0,0
2014-10-09T06:15:00,2014,10,9,6,15,0,0,0,5,0,0,0,0
2014-10-09T06:30:00,2014,10,9,6,30,0,0,0,6,0,0,0,0
2014-10-09T06:45:00,2014,10,9,6,45,0,0,0,6,0,0,0,0
2014-10-09T07:00:00,2014,10,9,7,0,0,0,0,11,0,0,0,0
2014-10-09T07:15:00,2014,10,9,7,15,0,0,0,10,0,0,0,0
2014-10-09T07:30:00,2014,10,9,7,30,0,0,0,10,0,0,0,0
2014-10-09T07:45:00,2014,10,9,7,45,0,0,0,15,0,0,0,0
2014-10-09T08:00:00,2014,10,9,8,0,0,1,0,29,0,0,0,0
2014-10-09T08:15:00,2014,10,9,8,15,0,13,0,34,0,0,0,0
2014-10-09T08:30:00,2014,10,9,8,30,0,9,1,47,0,0,0,0
2014-10-09T08:45:00,2014,10,9,8,45,0,30,0,65,0,0,0,0
2014-10-09T09:00:00,2014,10,9,9,0,0,25,6,82,6,5,10,0
2014-10-09T09:15:00,2014,10,9,9,15,0,23,18,89,11,23,20,0
2014-10-09T09:30:00,2014,10,9,9,30,2,24,10,72,11,15,31,0
2014-10-09T09:45:00,2014,10,9,9,45,0,16,13,79,6,25,20,0
2014-10-09T10:00:00,2014,10,9,10,0,0,21,25,116,9,38,24,0
2014-10-09T10:15:00,2014,10,9,10,15,0,29,18,141,19,51,39,7
2014-10-09T10:30:00,2014,10,9,10,30,0,31,21,90,11,32,19,2
2014-10-09T10:45:00,2014,10,9,10,45,0,94,22,90,14,49,29,3
2014-10-09T11:00:00,2014,10,9,11,0,0,79,20,114,10,70,27,8
2014-10-09T11:15:00,2014,10,9,11,15,0,40,26,107,12,58,22,5
2014-10-09T11:30:00,2014,10,9,11,30,0,41,15,115,17,30,52,6
2014-10-09T11:45:00,2014,10,9,11,45,1,57,41,153,24,32,50,6
2014-10-09T12:00:00,2014,10,9,12,0,1,50,24,119,10,43,34,15
2014-10-09T12:15:00,2014,10,9,12,15,0,74,23,106,18,36,36,22
2014-10-09T12:30:00,2014,10,9,12,30,2,105,30,94,16,38,25,11
2014-10-09T12:45:00,2014,10,9,12,45,0,89,15,115,14,74,29,11
2014-10-09T13:00:00,2014,10,9,13,0,1,86,34,143,27,78,46,11
2014-10-09T13:15:00,2014,10,9,13,15,0,75,34,158,23,77,46,16
2014-10-09T13:30:00,2014,10,9,13,30,0,71,39,144,13,48,30,11
2014-10-09T13:45:00,2014,10,9,13,45,0,108,43,151,19,67,30,10
2014-10-09T14:00:00,2014,10,9,14,0,0,99,29,157,28,81,40,11
2014-10-09T14:15:00,2014,10,9,14,15,1,107,42,166,18,85,27,12
2014-10-09T14:30:00,2014,10,9,14,30,0,95,45,140,22,72,45,1
2014-10-09T14:45:00,2014,10,9,14,45,0,85,27,211,18,64,49,6
2014-10-09T15:00:00,2014,10,9,15,0,1,66,34,115,17,39,37,11
2014-10-09T15:15:00,2014,10,9,15,15,2,64,33,108,23,38,30,6
2014-10-09T15:30:00,2014,10,9,15,30,1,71,24,101,15,44,28,7
2014-10-09T15:45:00,2014,10,9,15,45,3,89,21,101,15,50,40,12
2014-10-09T16:00:00,2014,10,9,16,0,0,100,26,138,16,82,37,9
2014-10-09T16:15:00,2014,10,9,16,15,0,98,28,215,22,123,45,10
2014-10-09T16:30:00,2014,10,9,16,30,2,67,20,131,20,45,31,6
2014-10-09T16:45:00,2014,10,9,16,45,1,58,17,109,8,44,25,8
2014-10-09T17:00:00,2014,10,9,17,0,1,54,16,98,13,49,25,6
2014-10-09T17:15:00,2014,10,9,17,15,0,63,25,113,19,42,24,5
2014-10-09T17:30:00,2014,10,9,17,30,0,66,19,116,22,61,40,6
2014-10-09T17:45:00,2014,10,9,17,45,1,65,20,145,11,46,36,6
2014-10-09T18:00:00,2014,10,9,18,0,0,52,18,95,13,63,23,5
2014-10-09T18:15:00,2014,10,9,18,15,0,43,23,94,8,58,17,2
2014-10-09T18:30:00,2014,10,9,18,30,0,35,9,86,7,31,25,4
2014-10-09T18:45:00,2014,10,9,18,45,0,31,12,68,12,25,21,5
2014-10-09T19:00:00,2014,10,9,19,0,0,18,8,80,8,15,24,6
2014-10-09T19:15:00,2014,10,9,19,15,1,32,17,101,7,17,26,2
2014-10-09T19:30:00,2014,10,9,19,30,0,31,8,92,5,22,22,0
2014-10-09T19:45:00,2014,10,9,19,45,0,38,12,122,13,22,20,3
2014-10-09T20:00:00,2014,10,9,20,0,0,24,4,98,6,27,17,2
2014-10-09T20:15:00,2014,10,9,20,15,0,32,8,90,15,18,23,1
2014-10-09T20:30:00,2014,10,9,20,30,0,25,5,66,4,19,13,1
2014-10-09T20:45:00,2014,10,9,20,45,0,27,12,74,1,38,11,1
2014-10-09T21:00:00,2014,10,9,21,0,0,19,10,68,3,15,18,1
2014-10-09T21:15:00,2014,10,9,21,15,1,22,11,71,7,18,20,0
2014-10-09T21:30:00,2014,10,9,21,30,1,20,11,80,3,15,17,0
2014-10-09T21:45:00,2014,10,9,21,45,0,20,2,67,0,13,16,0
2014-10-09T22:00:00,2014,10,9,22,0,0,7,10,68,2,7,15,0
2014-10-09T22:15:00,2014,10,9,22,15,0,0,0,58,1,12,6,0
2014-10-09T22:30:00,2014,10,9,22,30,0,0,5,62,2,1,5,0
2014-10-09T22:45:00,2014,10,9,22,45,0,0,2,47,2,9,6,0
2014-10-09T23:00:00,2014,10,9,23,0,0,0,0,42,2,10,7,0
2014-10-09T23:15:00,2014,10,9,23,15,1,0,0,43,0,6,6,0
2014-10-09T23:30:00,2014,10,9,23,30,0,0,0,36,0,3,7,0
2014-10-09T23:45:00,2014,10,9,23,45,0,0,0,29,0,4,4,0
2014-10-10T00:00:00,2014,10,10,0,0,0,0,0,32,0,5,1,0
2014-10-10T00:15:00,2014,10,10,0,15,0,0,0,25,0,0,0,0
2014-10-10T00:30:00,2014,10,10,0,30,0,0,0,21,0,0,2,0
2014-10-10T00:45:00,2014,10,10,0,45,0,0,0,24,0,0,2,0
2014-10-10T01:00:00,2014,10,10,1,0,0,0,0,14,0,0,2,0
2014-10-10T01:15:00,2014,10,10,1,15,0,0,0,24,0,0,0,0
2014-10-10T01:30:00,2014,10,10,1,30,0,0,0,18,0,0,1,0
2014-10-10T01:45:00,2014,10,10,1,45,0,0,0,18,0,0,0,0
2014-10-10T02:00:00,2014,10,10,2,0,0,0,0,14,0,0,0,0
2014-10-10T02:15:00,2014,10,10,2,15,0,0,0,8,0,0,0,0
2014-10-10T02:30:00,2014,10,10,2,30,0,0,0,6,0,0,0,0
2014-10-10T02:45:00,2014,10,10,2,45,0,0,0,7,0,0,0,0
2014-10-10T03:00:00,2014,10,10,3,0,0,0,0,9,0,0,1,0
2014-10-10T03:15:00,2014,10,10,3,15,0,0,0,5,0,0,0,0
2014-10-10T03:30:00,2014,10,10,3,30,0,0,0,7,0,0,0,0
2014-10-10T03:45:00,2014,10,10,3,45,0,0,0,5,0,0,0,0
2014-10-10T04:00:00,2014,10,10,4,0,0,0,0,4,0,0,0,0
2014-10-10T04:15:00,2014,10,10,4,15,0,0,0,1,0,0,0,0
2014-10-10T04:30:00,2014,10,10,4,30,0,0,0,3,0,0,0,0
2014-10-10T05:00:00,2014,10,10,5,0,0,0,0,2,0,0,0,0
2014-10-10T05:15:00,2014,10,10,5,15,0,0,0,4,0,0,0,0
2014-10-10T05:30:00,2014,10,10,5,30,0,0,0,2,0,0,0,0
2014-10-10T05:45:00,2014,10,10,5,45,0,0,0,5,0,0,0,0
2014-10-10T06:00:00,2014,10,10,6,0,0,0,0,7,0,0,0,0
2014-10-10T06:15:00,2014,10,10,6,15,0,0,0,4,0,0,0,0
